abstract,application_area,arxiv_id,author_keywords,authors,bibtex,citation_count,dataset_or_benchmark,document_type,doi,index_keywords,influential_citation_count,input_type,is_open_access,method_family,modality,open_access_pdf,output_type,paper_title,paper_url,reason_kept_or_removed,record_id,reference_count,relevance_score,s2_publication_date,semantic_scholar_id,semantic_scholar_url,source,source_query,task_category,tier,venue,year
"Coral aquaculture for reef restoration requires accurate and continuous spawn counting for resource distribution and larval health monitoring, but current methods are labor-intensive and represent a critical bottleneck in the coral production pipeline. We propose the Coral Spawn and Larvae Imaging Camera System (CSLICS), which uses low cost modular cameras and object detectors trained using human-in-the-loop labeling approaches for automated spawn counting in larval rearing tanks. This paper details the system engineering, dataset collection, and computer vision techniques to detect, classify and count coral spawn. Experimental results from mass spawning events demonstrate an F1 score of 82.4% for surface spawn detection at different embryogenesis stages, 65.3% F1 score for sub-surface spawn detection, and a saving of 5,720 hours of labor per spawning event compared to manual sampling methods at the same frequency. Comparison of manual counts with CSLICS monitoring during a mass coral spawning event on the Great Barrier Reef demonstrates CSLICS'accurate measurement of fertilization success and sub-surface spawn counts. These findings enhance the coral aquaculture process and enable upscaling of coral reef restoration efforts to address climate change threats facing ecosystems like the Great Barrier Reef.",,2509.17299,,Dorian Tsai; Christopher A. Brunner; Riki Lamont; F. M. Nordborg; Andrea Severati; Java Terry; Karen Jackel; Matthew Dunbabin; Tobias Fischer; Scarlett Raine,"@Article{Tsai2025AutomatedCS, author = {Dorian Tsai and Christopher A. Brunner and Riki Lamont and F. M. Nordborg and Andrea Severati and Java Terry and Karen Jackel and Matthew Dunbabin and Tobias Fischer and Scarlett Raine}, booktitle = {arXiv.org}, journal = {ArXiv}, title = {Automated Coral Spawn Monitoring for Reef Restoration: The Coral Spawn and Larvae Imaging Camera System (CSLICS)}, volume = {abs/2509.17299}, year = {2025} }",1,,JournalArticle,10.48550/arxiv.2509.17299,Computer Science,0,,False,,,,,Automated Coral Spawn Monitoring for Reef Restoration: The Coral Spawn and Larvae Imaging Camera System (CSLICS),https://www.semanticscholar.org/paper/25efd2ceb946a5e3a0fa916bf5b11f1249f810b1,Collected from Semantic Scholar API.,S2_25efd2ceb946a5e3a0fa916bf5b11f1249f810b1,41,,2025-09-22,25efd2ceb946a5e3a0fa916bf5b11f1249f810b1,https://www.semanticscholar.org/paper/25efd2ceb946a5e3a0fa916bf5b11f1249f810b1,Semantic Scholar,QUERY:other_modalities:event camera object counting,Semantic Scholar metadata,,arXiv.org,2025
"Event analysis on object detection is critical as classification of vehicles and persons in events. This system proposed vehicles classification and counting for event system. The images from event video streaming camera are first featured extracted, segmentation, model building and presented to achieve improving optimization by Deep Neural Learning Fast R-CNN method with hyper-parameter optimization using the two datasets, modified Stanford car dataset and new Myanmar cars dataset. Experimental result demonstrated that Fast RCNN and hyper-parameter classifier with created Myanmar cars dataset attained the state-of-art precision result in vehicle classification and counting on real-life event Video streaming.",,,,Khaing Suu Htet; M. Sein,"@Article{Htet2020EventAF, author = {Khaing Suu Htet and M. Sein}, booktitle = {Global Conference on Consumer Electronics}, journal = {2020 IEEE 9th Global Conference on Consumer Electronics (GCCE)}, pages = {403-404}, title = {Event Analysis for Vehicle Classification using Fast RCNN}, year = {2020} }",14,,JournalArticle; Conference,10.1109/gcce50665.2020.9291978,Computer Science,0,,False,,,,,Event Analysis for Vehicle Classification using Fast RCNN,https://www.semanticscholar.org/paper/7b2625891beae9c1c15f34636a9554aa3931f1e9,Collected from Semantic Scholar API.,S2_7b2625891beae9c1c15f34636a9554aa3931f1e9,8,,2020-10-13,7b2625891beae9c1c15f34636a9554aa3931f1e9,https://www.semanticscholar.org/paper/7b2625891beae9c1c15f34636a9554aa3931f1e9,Semantic Scholar,QUERY:other_modalities:event camera object counting,Semantic Scholar metadata,,Global Conference on Consumer Electronics,2020
"The Faint Object Camera (FOC) of the Hubble Space Telescope builds up an image by counting individual photons. The detector consists of a three-stage image intensifier coupled to a television camera. The video signal from the television camera is processed by a video processing unit (VPU) which attempts to locate the center of the amplified event in order to increment the appropriate memory location. At low light levels essentially all the events are counted, but at higher rates an increasing number are missed by confusion with overlapping events, or by rejection of a cluster of photons as being an ion event.",,,,D. Giaretta; P. Greenfield; C. Heaps,"@Article{Giaretta1988PhotometricNO, author = {D. Giaretta and P. Greenfield and C. Heaps}, booktitle = {Space Optics for Astrophysics and Earth and Planetary Remote Sensing}, journal = {Space Optics for Astrophysics and Earth and Planetary Remote Sensing}, title = {Photometric Nonlinearity of the Faint Object Camera}, year = {1988} }",0,,,10.1364/soa.1988.tud5,,0,,False,,,,,Photometric Nonlinearity of the Faint Object Camera,https://www.semanticscholar.org/paper/a482fe2a1fff27236fd21873cc2d3244adbd2be8,Collected from Semantic Scholar API.,S2_a482fe2a1fff27236fd21873cc2d3244adbd2be8,0,,,a482fe2a1fff27236fd21873cc2d3244adbd2be8,https://www.semanticscholar.org/paper/a482fe2a1fff27236fd21873cc2d3244adbd2be8,Semantic Scholar,QUERY:other_modalities:event camera object counting,Semantic Scholar metadata,,Space Optics for Astrophysics and Earth and Planetary Remote Sensing,1988
"Many industrial and scientific applications, ranging from 3D imaging (such as LIDAR, surveillance, object tracking) to Time Correlated Single Photon Counting (TCSPC), require the ability to perform time-resolved detection of weak light signals, down to single-photon level. Single-Photon Avalanche Diodes are solid-state detectors capable of single-photon sensitivity in the visible and near-infrared wavelength regions and compatible with standard silicon processes. This demand driven the development of low cost, large size CMOS SPAD imagers. In this work we present the design and characterization of a time-gated 32x32 SPAD image sensor fabricated in a 0.16 μm BCD (Bipolar-CMOS-DMOS) technology. The sensor is based on an innovative 16x16 macropixel structure, each composed by four SPADs with independent sensing front-end and event counters, plus a shared Timeto- Digital Converter (TDC). This approach enables higher fill-factor (9.6% with a pixel pitch of 100 μm) by sharing the costly (in terms of area) TDC resource, as well as reduced power dissipation. The imager provides simultaneous photon-timing and photon-counting data and features a 12 bit, 75 ps bin width TDC, which can perform one conversion per each gate window, with up to 62 windows per data readout frame. Two main operation modes are available: a single-photon mode, where an arbitration circuit within the macropixel is used to share the TDC among the 4 SPADs, but with no loss of X-Y resolution (i.e. keeping information about the triggered SPAD); and a two-photon-coincidence mode, where the TDC performs a conversion only if two SPADs of the macropixel are triggered within a preset coincidence window. Lastly, the sensor features multiple readout modes, with varying amount of output data, in order to fit different end-user applications. The imager is capable of 100 kfps (frames per second) in full readout mode, and up to 400 kfps in a reduced data set mode.",,,,D. Portaluppi; E. Conca; F. Villa; F. Zappa,"@Inproceedings{Portaluppi2019TimegatedSC, author = {D. Portaluppi and E. Conca and F. Villa and F. Zappa}, booktitle = {International Congress on High-Speed Imaging and Photonics}, title = {Time-gated SPAD camera with reconfigurable macropixels for LIDAR applications}, volume = {11051}, year = {2019} }",4,,,10.1117/12.2524643,Engineering; Computer Science,0,,True,,,https://re.public.polimi.it/bitstream/11311/1121527/3/2019%20ICHSIP.pdf,,Time-gated SPAD camera with reconfigurable macropixels for LIDAR applications,https://www.semanticscholar.org/paper/9085018fa4a5079600fe7c2cc6491c6fa8c8d6b5,Collected from Semantic Scholar API.,S2_9085018fa4a5079600fe7c2cc6491c6fa8c8d6b5,9,,2019-01-28,9085018fa4a5079600fe7c2cc6491c6fa8c8d6b5,https://www.semanticscholar.org/paper/9085018fa4a5079600fe7c2cc6491c6fa8c8d6b5,Semantic Scholar,QUERY:other_modalities:event camera object counting,Semantic Scholar metadata,,International Congress on High-Speed Imaging and Photonics,2019
"Drone-based crowd monitoring has become an important component of multimedia video analytics for applications in surveillance, public safety, and event management. However, maintaining long-term tracking continuity and temporal consistency in aerial video streams remains a significant challenge. Traditional detection–assignment tracking methods suffer from false positives, false negatives, and frequent identity switches, which degrade counting accuracy and limit higher-level spatio-temporal analysis. This paper introduces a point-oriented online tracking algorithm that improves trajectory continuity and counting reliability in drone-based crowd monitoring from video data. The proposed method builds on the Simple Online and Real-Time Tracking (SORT) framework, replacing the original bounding-box-based association with a point-distance metric tailored for dense, small-object video tracking. The algorithm is further enhanced with three computationally efficient techniques: camera motion compensation, altitude-aware adaptive assignment, and classification-based trajectory validation. In addition, Deep Discriminative Correlation Filters (DDCF) are integrated to improve temporal robustness in the presence of missed detections by reusing spatial feature maps computed by the localisation network, enabling efficient feature sharing without additional inference cost. The proposed approach is evaluated on the DroneCrowd benchmark and the newly introduced UP-COUNT-TRACK dataset, demonstrating substantial improvements in tracking performance, with trajectory counting errors reduced to 23% and 15%, respectively. The results further show a significant reduction in identity switches while maintaining high tracking accuracy, outperforming strong online baselines and even a globally optimised offline tracking method.",,2504.20234,,Bartosz Ptak; Marek Kraft,"@Article{Ptak2025ImprovingTC, author = {Bartosz Ptak and Marek Kraft}, booktitle = {IEEE Access}, journal = {IEEE Access}, pages = {43491-43505}, title = {Improving Trajectory Continuity in Drone-Based Crowd Monitoring Using a Set of Minimal-Cost Techniques and Deep Discriminative Correlation Filters}, volume = {14}, year = {2025} }",0,,JournalArticle,10.1109/access.2026.3674587,Computer Science,0,,False,,,,,Improving Trajectory Continuity in Drone-Based Crowd Monitoring Using a Set of Minimal-Cost Techniques and Deep Discriminative Correlation Filters,https://www.semanticscholar.org/paper/7693690a731cb04c93f5409376a87fce5a141ec0,Collected from Semantic Scholar API.,S2_7693690a731cb04c93f5409376a87fce5a141ec0,41,,2025-04-28,7693690a731cb04c93f5409376a87fce5a141ec0,https://www.semanticscholar.org/paper/7693690a731cb04c93f5409376a87fce5a141ec0,Semantic Scholar,QUERY:other_modalities:event camera object counting,Semantic Scholar metadata,,IEEE Access,2025
"Large public gatherings at locations such as railway stations, temples, shopping centers, and event venues have become increasingly common, leading to heightened risks associated with overcrowding and stampede incidents. Many of these environments still lack affordable and real-time crowd monitoring solutions capable of supporting timely preventive action. To address this challenge, this work presents a cost- effective and scalable intelligent crowd monitoring system that operates using a mobile phone configured as an IP camera and a laptop for local, on-device processing. The proposed system employs the YOLOv8 deep learning model for real- time human detection, integrated with object tracking methods to enable accurate crowd counting, along with pretrained convolutional neural networks for basic demographic analysis. A lightweight Flask-based web interface is used to visualize live crowd statistics and automatically generate alerts when predefined crowd thresholds are exceeded. Experimental results indicate that the system is able to deliver reliable real-time performance on low-cost hardware, demonstrating the feasibility of edge-based AI solutions for enhancing public safety and supporting smart city applications.",,,,Suresh S; Abinaya M; Rajeshwari G; Sushmitha S,"@Article{S2026AnIA, author = {Suresh S and Abinaya M and Rajeshwari G and Sushmitha S}, booktitle = {International Research Journal on Advanced Engineering Hub (IRJAEH)}, journal = {International Research Journal on Advanced Engineering Hub (IRJAEH)}, title = {An Integrated AI and IoT-Based Intelligent Crowd Control and Management Framework for Large-Scale Events}, year = {2026} }",0,,JournalArticle,10.47392/irjaeh.2026.0205,,0,,False,,,,,An Integrated AI and IoT-Based Intelligent Crowd Control and Management Framework for Large-Scale Events,https://www.semanticscholar.org/paper/0e1260f7c1f48ab48724dd2111fb3b71ad417d31,Collected from Semantic Scholar API.,S2_0e1260f7c1f48ab48724dd2111fb3b71ad417d31,14,,2026-04-13,0e1260f7c1f48ab48724dd2111fb3b71ad417d31,https://www.semanticscholar.org/paper/0e1260f7c1f48ab48724dd2111fb3b71ad417d31,Semantic Scholar,QUERY:other_modalities:event camera object counting,Semantic Scholar metadata,,International Research Journal on Advanced Engineering Hub (IRJAEH),2026
"Previously, we introduced a passengers' counting algorithm in public rail transport. The main disadvantage of that algorithm is it lacks automatic event detection. In this article, we implement two automatic wavelet-based passengers counting algorithms. The new algorithms employ the spatial-domain Laplacian-of-Gaussian-based wavelet, and the frequency-domain applied Non-Linear Difference of Gaussians-based wavelet bandpass video scene filters to extract illumination invariant scene features and to combine them efficiently into the background reference frame. Manual segmentation of the scene into rectangles and tiles for detecting an object as seated is no longer needed as we now apply a boundary box tracker on the segmented moving objects' blobs. A scene map is combined with the wavelet-based methods and the boundary box for multi-camera object registration. We have developed a novel holistic geometrical approach for exploiting the scene map and the recorded video sequences from both cameras installed in each train coach to separate the detected objects and locate their positions on the scene map. We test all the algorithms with several video sequences recorded from the both cameras installed in each train coach. We compare the previously developed non-automatic passengers' counting algorithm with the two new automatic wavelet-based passengers' counting algorithms, and an additional spatial-domain automatic non-wavelet based Simple Mixture of Gaussian Models algorithm.",,,,Pieterjan De Potter; Ioannis Kypraios; S. Verstockt; Chris Poppe; R. Van de Walle,"@Article{Potter2012AutomaticPC, author = {Pieterjan De Potter and Ioannis Kypraios and S. Verstockt and Chris Poppe and R. Van de Walle}, journal = {Automatika}, pages = {321 - 334}, title = {Automatic Passengers Counting In Public Rail Transport Using Wavelets}, volume = {53}, year = {2012} }",4,,,10.7305/automatika.53-4.227,Computer Science,0,,True,,,http://hrcak.srce.hr/file/138290,,Automatic Passengers Counting In Public Rail Transport Using Wavelets,https://www.semanticscholar.org/paper/2d342b782e950623cfb8087f51d3510ec75e7efe,Collected from Semantic Scholar API.,S2_2d342b782e950623cfb8087f51d3510ec75e7efe,26,,2012-01-01,2d342b782e950623cfb8087f51d3510ec75e7efe,https://www.semanticscholar.org/paper/2d342b782e950623cfb8087f51d3510ec75e7efe,Semantic Scholar,QUERY:other_modalities:event camera object counting,Semantic Scholar metadata,,,2012
"The detection of human beings in a camera attracts more attention because of its wide range of applications such as abnormal event detection, person counting in a dense crowd, person identification, fall detection for care to elderly people, etc. Over the time, various techniques have evolved to enhance the visual information. This article presents a novel 3-D intelligent information system for identifying abnormal human activity using background subtraction, rectification, morphology, neural networks and depth estimation with a thermal camera and a pair of hand held Universal Serial Bus (USB) camera to visualize un-calibrated images. The proposed system detects strongest points using Speed-Up Robust Features (SURF). The Sum of Absolute Difference (SAD) algorithm match the strongest points detected by SURF. 3-D object model and image stitching from image sequences are carried out in the proposed work. A series of images captured from different cameras are stitched into a geometrically consistent mosaic either horizontally/vertically based on the image acquisition. 3-D image and depth estimation of un-calibrated stereo images are acquired using rectification and disparity. The background is separated from the scene using threshold approach. Features are extracted using morphological operators in order to get the skeleton. Junction points and end points of the skeleton image are obtained from the skeleton. Data set of abnormal human activity is created using supervised learning such as neural network with a thermal camera and a pair of webcam. The feature vector of an activity is compared with already created data set, if a match occurs the classifier detects abnormal human activity. Additionally the proposed algorithm performs depth estimation to measure real time distance of objects dynamically. The system use thermal camera, Intel computing stick, converter, video graphics array (VGA) to high-definition multimedia interface (HDMI) and webcams. The proposed novel intelligent information system gives 94% maximum accuracy and 89% minimum accuracy for different activities, thus it effectively detects suspicious activity during day and night.",,,,J. Iqbal; S.Arun,"@Article{Iqbal2018IntelligentIS, author = {J. Iqbal and S.Arun}, booktitle = {International Journal of Informatics and Communication Technology (IJ-ICT)}, journal = {International Journal of Informatics and Communication Technology (IJ-ICT)}, title = {Intelligent Information System for Suspicious Human Activity Detection in Day and Night}, year = {2018} }",3,,,10.11591/ijict.v7i3.pp117-123,Computer Science,0,,True,,,http://ijict.iaescore.com/index.php/IJICT/article/download/15250/10142,,Intelligent Information System for Suspicious Human Activity Detection in Day and Night,https://www.semanticscholar.org/paper/3965a56f6009d312f34f240f46b0d95553386c15,Collected from Semantic Scholar API.,S2_3965a56f6009d312f34f240f46b0d95553386c15,8,,2018-12-01,3965a56f6009d312f34f240f46b0d95553386c15,https://www.semanticscholar.org/paper/3965a56f6009d312f34f240f46b0d95553386c15,Semantic Scholar,QUERY:other_modalities:event camera object counting,Semantic Scholar metadata,,International Journal of Informatics and Communication Technology (IJ-ICT),2018
"Abstract. Event cameras record moving objects with asynchronous event streams. It remains a challenge to make full use of the spatiotemporal information of event streams to extract high-quality features and to make event camera object recognition. We propose an event-based event camera object recognition system, which includes a denoising module and an object recognition module. The denoising module removes noise events using spatiotemporal information of the events. The object recognition module extracts primary spatiotemporal features based on the event time surface prototypes obtained by clustering, then further extracts complex diagnostic features, and makes object recognition using spiking neural networks with reward-modulated spike-timing-dependent plasticity learning rule. Experimental results demonstrate that our system has better performance than baseline methods on five popular event camera datasets, especially on datasets with rich spatiotemporal dynamics. Our denoising method improves the noise robustness of our event camera object recognition system on high-speed moving datasets that are greatly affected by noises. Moreover, our method has much better recognition ability than baseline methods when using short input event streams. Our method is very beneficial for developing event-based event camera object recognition algorithm when event streams are short or noises are serious.",,,,Qian Zhou; Guimeng Zhang,"@Article{Zhou2024EventCO, author = {Qian Zhou and Guimeng Zhang}, booktitle = {J. Electronic Imaging}, journal = {Journal of Electronic Imaging}, pages = {013017 - 013017}, title = {Event camera object recognition using spatiotemporal event time surface and reward-modulated spike-timing-dependent plasticity learning rule}, volume = {33}, year = {2024} }",3,,JournalArticle,10.1117/1.jei.33.1.013017,Computer Science; Engineering,0,,False,,,,,Event camera object recognition using spatiotemporal event time surface and reward-modulated spike-timing-dependent plasticity learning rule,https://www.semanticscholar.org/paper/76de81ae41bc48d7d11bd325a2097bfcec0c9daf,Collected from Semantic Scholar API.,S2_76de81ae41bc48d7d11bd325a2097bfcec0c9daf,52,,2024-01-01,76de81ae41bc48d7d11bd325a2097bfcec0c9daf,https://www.semanticscholar.org/paper/76de81ae41bc48d7d11bd325a2097bfcec0c9daf,Semantic Scholar,QUERY:other_modalities:event camera object counting,Semantic Scholar metadata,,J. Electronic Imaging,2024
,,,,Dongyue Lu; Lingdong Kong; Gim Hee Lee; Camille Simon; W. Ooi,"@Article{Lu2024FlexEventEC, author = {Dongyue Lu and Lingdong Kong and Gim Hee Lee and Camille Simon and W. Ooi}, booktitle = {arXiv.org}, journal = {ArXiv}, title = {FlexEvent: Event Camera Object Detection at Arbitrary Frequencies}, volume = {abs/2412.06708}, year = {2024} }",7,,JournalArticle,10.48550/arxiv.2412.06708,Computer Science,1,,False,,,,,FlexEvent: Event Camera Object Detection at Arbitrary Frequencies,https://www.semanticscholar.org/paper/176031cda5cf7d8ab9eb974a7f8c7d4fec944e88,Collected from Semantic Scholar API.,S2_176031cda5cf7d8ab9eb974a7f8c7d4fec944e88,66,,,176031cda5cf7d8ab9eb974a7f8c7d4fec944e88,https://www.semanticscholar.org/paper/176031cda5cf7d8ab9eb974a7f8c7d4fec944e88,Semantic Scholar,QUERY:other_modalities:event camera object counting,Semantic Scholar metadata,,arXiv.org,2024
,,,,Qian Zhou; Peng Zheng; Xiaohu Li,"@Article{Zhou2023ABH, author = {Qian Zhou and Peng Zheng and Xiaohu Li}, booktitle = {Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi}, journal = {Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi}, pages = { 692-699 }, title = {[A bio-inspired hierarchical spiking neural network with biological synaptic plasticity for event camera object recognition].}, volume = {40 4}, year = {2023} }",3,,JournalArticle,10.7507/1001-5515.202207040,Medicine,0,,False,,,,,[A bio-inspired hierarchical spiking neural network with biological synaptic plasticity for event camera object recognition].,https://www.semanticscholar.org/paper/c42aadab72ff54788a6a131abf75b1c5e1097625,Collected from Semantic Scholar API.,S2_c42aadab72ff54788a6a131abf75b1c5e1097625,0,,2023-08-25,c42aadab72ff54788a6a131abf75b1c5e1097625,https://www.semanticscholar.org/paper/c42aadab72ff54788a6a131abf75b1c5e1097625,Semantic Scholar,QUERY:other_modalities:event camera object counting,Semantic Scholar metadata,,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,2023
"Pose estimation and tracking of objects is a fundamental application in 3D vision. Event cameras possess remarkable attributes such as high dynamic range, low latency, and resilience against motion blur, which enables them to address challenging high dynamic range scenes or high-speed motion. These features make event cameras an ideal complement over standard cameras for object pose estimation. In this work, we propose a line-based robust pose estimation and tracking method for planar or non-planar objects using an event camera. Firstly, we extract object lines directly from events, then provide an initial pose using a globally-optimal Branch-and-Bound approach, where 2D-3D line correspondences are not known in advance. Subsequently, we utilize event-line matching to establish correspondences between 2D events and 3D models. Furthermore, object poses are refined and continuously tracked by minimizing event-line distances. Events are assigned different weights based on these distances, employing robust estimation algorithms. To evaluate the precision of the proposed methods in object pose estimation and tracking, we have devised and established an event-based moving object dataset. Compared against state-of-the-art methods, the robustness and accuracy of our methods have been validated both on synthetic experiments and the proposed dataset. The source code is available at https://github.com/Zibin6/LOPET.",,2408.03225,,Zibin Liu; Banglei Guan; Yang Shang; Qifeng Yu; L. Kneip,"@Article{Liu2024LineBased6O, author = {Zibin Liu and Banglei Guan and Yang Shang and Qifeng Yu and L. Kneip}, booktitle = {IEEE Transactions on Image Processing}, journal = {IEEE Transactions on Image Processing}, pages = {4765-4780}, title = {Line-Based 6-DoF Object Pose Estimation and Tracking With an Event Camera}, volume = {33}, year = {2024} }",48,,JournalArticle,10.1109/tip.2024.3445736,Computer Science; Medicine,1,,True,,,http://arxiv.org/pdf/2408.03225,,Line-Based 6-DoF Object Pose Estimation and Tracking With an Event Camera,https://www.semanticscholar.org/paper/a4f70138b038c2aa774103edf545e6f00056a77f,Collected from Semantic Scholar API.,S2_a4f70138b038c2aa774103edf545e6f00056a77f,57,,2024-08-06,a4f70138b038c2aa774103edf545e6f00056a77f,https://www.semanticscholar.org/paper/a4f70138b038c2aa774103edf545e6f00056a77f,Semantic Scholar,QUERY:other_modalities:event camera object counting,Semantic Scholar metadata,,IEEE Transactions on Image Processing,2024
"Mobile robots are reaching unprecedented speeds, with platforms like Unitree B2, and Fraunhofer $O^{3}$ dyn achieving maximum speeds between 5 and $10 ~\mathrm{m} / \mathrm{s}$. However, effectively utilizing such speeds remains a challenge due to the limitations of RGB cameras, which suffer from motion blur and fail to provide real-time responsiveness. Event cameras, with their asynchronous operation, and low-latency sensing, offer a promising alternative for high-speed robotic perception. In this work, we introduce MTevent, a dataset designed for 6D pose estimation and moving object detection in highly dynamic environments with large detection distances. Our setup consists of a stereo-event camera and an RGB camera, capturing 75 scenes, each on average 16 seconds, and featuring 16 unique objects under challenging conditions such as extreme viewing angles, varying lighting, and occlusions. MTevent is the first dataset to combine high-speed motion, long-range perception, and realworld object interactions, making it a valuable resource for advancing event-based vision in robotics. To establish a baseline, we evaluate the task of $6 D$ pose estimation using NVIDIA's FoundationPose on RGB images, achieving an Average Recall of 0.22 with ground-truth masks, highlighting the limitations of RGB-based approaches in such dynamic settings. With MTevent, we provide a novel resource to improve perception models and foster further research in high-speed robotic vision. The dataset is available for download †huggingface.co/datasets/anas-gouda/MTevent along with the toolkit ‡github.com/shrutarv/MTevent toolkit",,2505.11282,,Shrutarv Awasthi; Anas Gouda; Sven Franke; Jérôme Rutinowski; Frank Hoffmann; Moritz Roidl,"@Article{Awasthi2025MteventAM, author = {Shrutarv Awasthi and Anas Gouda and Sven Franke and Jérôme Rutinowski and Frank Hoffmann and Moritz Roidl}, booktitle = {2025 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)}, journal = {2025 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)}, pages = {5063-5071}, title = {Mtevent: a Multi-Task Event Camera Dataset for 6D Pose Estimation and Moving Object Detection}, year = {2025} }",4,,JournalArticle; Conference,10.1109/cvprw67362.2025.00501,Computer Science,0,,False,,,,,Mtevent: a Multi-Task Event Camera Dataset for 6D Pose Estimation and Moving Object Detection,https://www.semanticscholar.org/paper/c0ba0c175aa380b8e2ba89d6721e8c9c62e0a0ee,Collected from Semantic Scholar API.,S2_c0ba0c175aa380b8e2ba89d6721e8c9c62e0a0ee,28,,2025-05-16,c0ba0c175aa380b8e2ba89d6721e8c9c62e0a0ee,https://www.semanticscholar.org/paper/c0ba0c175aa380b8e2ba89d6721e8c9c62e0a0ee,Semantic Scholar,QUERY:other_modalities:event camera object counting,Semantic Scholar metadata,,2025 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),2025
"We use an event camera to track objects through scattering media, achieving enhanced robustness with lower latency than frame-based systems. This method paves the way for high-speed, low-power sensing in complex environments.",,,,Yuqing Cao; Shu Zhu; Rongzhou Chen; Jingyan Chen; Edmund Y. Lam,"@Article{Cao2025LowlatencyOT, author = {Yuqing Cao and Shu Zhu and Rongzhou Chen and Jingyan Chen and Edmund Y. Lam}, booktitle = {Optica Imaging Congress 2025 (3D, DH, COSI, IS, pcAOP,RadIT)}, journal = {Optica Imaging Congress 2025 (3D, DH, COSI, IS, pcAOP,RadIT)}, title = {Low-latency object tracking through scattering media with event camera}, year = {2025} }",2,,,10.1364/cosi.2025.cth3b.4,,0,,False,,,,,Low-latency object tracking through scattering media with event camera,https://www.semanticscholar.org/paper/f61509d581ba0d580d78a58829729a8d81907019,Collected from Semantic Scholar API.,S2_f61509d581ba0d580d78a58829729a8d81907019,3,,,f61509d581ba0d580d78a58829729a8d81907019,https://www.semanticscholar.org/paper/f61509d581ba0d580d78a58829729a8d81907019,Semantic Scholar,QUERY:other_modalities:event camera object counting,Semantic Scholar metadata,,"Optica Imaging Congress 2025 (3D, DH, COSI, IS, pcAOP,RadIT)",2025
"Robotic automation requires precise object pose estimation for effective grasping and manipulation. With their high dynamic range and temporal resolution, event-based cameras offer a promising alternative to conventional cameras. Despite their success in tracking, segmentation, classification, obstacle avoidance, and navigation, their use for 6D object pose estimation is relatively unexplored due to the lack of datasets. This paper introduces an extensive dataset based on Yale-CMU-Berkeley (YCB) objects, including event packets with associated poses, spike images, masks, 3D bounding box coordinates, segmented events, and a 3-channel event image for validation. Featuring 13 YCB objects, the dataset covers both cluttered and uncluttered scenes across 18 scenarios with varying speeds and illumination. It contains 306 sequences, totaling over an hour and around 1.5 billion events, making it the largest and most diverse event-based dataset for object pose estimation. This resource aims to support researchers in developing and testing object pose estimation algorithms and solutions.",,,,Oussama Abdul Hay; Xiaoqian Huang; Abdulla Ayyad; Eslam Sherif; Randa Almadhoun; Yusra Abdulrahman; Lakmal Seneviratne; Abdulqader Abusafieh; Yahya Zweiri,"@Article{Hay2025EPOSEAL, author = {Oussama Abdul Hay and Xiaoqian Huang and Abdulla Ayyad and Eslam Sherif and Randa Almadhoun and Yusra Abdulrahman and Lakmal Seneviratne and Abdulqader Abusafieh and Yahya Zweiri}, booktitle = {Scientific Data}, journal = {Scientific Data}, title = {E-POSE: A Large Scale Event Camera Dataset for Object Pose Estimation}, volume = {12}, year = {2025} }",5,,JournalArticle,10.1038/s41597-025-04536-5,Medicine,0,,True,,,https://doi.org/10.1038/s41597-025-04536-5,,E-POSE: A Large Scale Event Camera Dataset for Object Pose Estimation,https://www.semanticscholar.org/paper/4a7778f8886de0c29956f2a57ff049e6460a83d3,Collected from Semantic Scholar API.,S2_4a7778f8886de0c29956f2a57ff049e6460a83d3,43,,2025-02-12,4a7778f8886de0c29956f2a57ff049e6460a83d3,https://www.semanticscholar.org/paper/4a7778f8886de0c29956f2a57ff049e6460a83d3,Semantic Scholar,QUERY:other_modalities:event camera object counting,Semantic Scholar metadata,,Scientific Data,2025
