abstract,application_area,arxiv_id,author_keywords,authors,bibtex,citation_count,dataset_or_benchmark,document_type,doi,index_keywords,influential_citation_count,input_type,is_open_access,method_family,modality,open_access_pdf,output_type,paper_title,paper_url,reason_kept_or_removed,record_id,reference_count,relation,relevance_score,s2_publication_date,semantic_scholar_id,semantic_scholar_url,source,source_paper_id,source_paper_title,source_query,task_category,tier,venue,year
"Vehicle counting is a critical task in traffic monitoring and management. Although large vision-language models have achieved significant progress in zero-shot text-image matching, adapting them for vehicle counting remains a challenging task. To tackle this issue, we propose FCLIP-VC, a Fourier-modulated Contrastive Language-image Pre-training (CLIP) for zero-shot vehicle counting. First, a Vision Transformer (ViT)-based CLIP model is employed to encode image features for precise vehicle localization. Additionally, we introduce a learnable visual prompt to avoid tuning global parameters, allowing the pre-trained CLIP knowledge to be effectively applied to dense prediction tasks. Next, for patch-level embedding of images, we introduce a patch-language contrast loss to optimize the effectiveness of the model in capturing fine-grained features of images. Then, we propose a patch-language Discrete Fourier transform (DFT) interaction module, leveraging DFT to extract multi-scale image features in the frequency domain, which improves the ability of the model to handle diverse vehicle sizes and complex traffic environments. Finally, a content-aware density map decoder is designed to generate accurate density map predictions through multi-layer convolution and progressive upsampling. Extensive experiments demonstrate that our proposed FCLIP-VC achieves state-of-the-art accuracy in zero-shot vehicle counting.",,,,Yunpeng Luo; Qin Zhang; Jiawei Luo; Shixin Huang; Xiaoyu Wan; Xixi Nie,,1,,JournalArticle,10.1038/s41598-025-04876-7,Medicine,0,,,,,,,Fourier-modulated CLIP for zero-shot vehicle counting,https://www.semanticscholar.org/paper/4566b16849c4082520ef8907d8709b5a2afa86f2,Collected from Semantic Scholar API.,S2_4566b16849c4082520ef8907d8709b5a2afa86f2,,citation,,,4566b16849c4082520ef8907d8709b5a2afa86f2,https://www.semanticscholar.org/paper/4566b16849c4082520ef8907d8709b5a2afa86f2,Semantic Scholar,7c5513238de4d82de3dadcada6e159a2161bb28a,SATCount: A scale-aware transformer-based class-agnostic counting framework,citation of 7c5513238de4d82de3dadcada6e159a2161bb28a,Semantic Scholar metadata,,Scientific Reports,2025
"Object counting has progressed from class-specific models, which count only known categories, to class-agnostic models that generalize to unseen categories. The next challenge is Referring Expression Counting (REC), where the goal is to count objects based on fine-grained attributes and contextual differences. Existing methods struggle with distinguishing visually similar objects that belong to the same category but correspond to different referring expressions. To address this, we propose C-REX, a novel contrastive learning framework, based on supervised contrastive learning, designed to enhance discriminative representation learning. Unlike prior works, C-REX operates entirely within the image space, avoiding the misalignment issues of image-text contrastive learning, thus providing a more stable contrastive signal. It also guarantees a significantly larger pool of negative samples, leading to improved robustness in the learned representations. Moreover, we showcase that our framework is versatile and generic enough to be applied to other similar tasks like class-agnostic counting. To support our approach, we analyze the key components of sota detection-based models and identify that detecting object centroids instead of bounding boxes is the key common factor behind their success in counting tasks. We use this insight to design a simple yet effective detection-based baseline to build upon. Our experiments show that C-REX achieves state-of-the-art results in REC, outperforming previous methods by more than 22\% in MAE and more than 10\% in RMSE, while also demonstrating strong performance in class-agnostic counting. Code is available at https://github.com/cvlab-stonybrook/c-rex.",,2505.22850,,Kostas Triaridis; Panagiotis Kaliosis; E. Nguyen; Jingyi Xu; Hieu Le; Dimitris Samaras,,3,,JournalArticle,10.48550/arxiv.2505.22850,Computer Science,0,,,,,,,Improving Contrastive Learning for Referring Expression Counting,https://www.semanticscholar.org/paper/84813ef63ec1e8862a75a8be9973af3720cc8c3a,Collected from Semantic Scholar API.,S2_84813ef63ec1e8862a75a8be9973af3720cc8c3a,,citation,,,84813ef63ec1e8862a75a8be9973af3720cc8c3a,https://www.semanticscholar.org/paper/84813ef63ec1e8862a75a8be9973af3720cc8c3a,Semantic Scholar,7c5513238de4d82de3dadcada6e159a2161bb28a,SATCount: A scale-aware transformer-based class-agnostic counting framework,citation of 7c5513238de4d82de3dadcada6e159a2161bb28a,Semantic Scholar metadata,,arXiv.org,2025
"Visual object counting has recently shifted towards class-agnostic counting (CAC), which addresses the challenge of counting objects across arbitrary categories, a crucial capability for flexible and generalizable counting systems. Unlike humans, who effortlessly identify and count objects from diverse categories without prior knowledge, most existing counting methods are restricted to enumerating instances of known classes, requiring extensive labeled datasets for training and struggling in open-vocabulary settings. In contrast, CAC aims to count objects belonging to classes never seen during training, operating in a few-shot setting. In this paper, we present the first comprehensive review of CAC methodologies. We propose a taxonomy to categorize CAC approaches into three paradigms based on how target object classes can be specified: reference-based, reference-less, and open-world text-guided. Reference-based approaches achieve state-of-the-art performance by relying on exemplar-guided mechanisms. Reference-less methods eliminate exemplar dependency by leveraging inherent image patterns. Finally, open-world text-guided methods use vision-language models, enabling object class descriptions via textual prompts, offering a flexible and promising solution. Based on this taxonomy, we provide an overview of 30 CAC architectures and report their performance on gold-standard benchmarks, discussing key strengths and limitations. Specifically, we present results on the FSC-147 dataset, setting a leaderboard using gold-standard metrics, and on the CARPK dataset to assess generalization capabilities. Finally, we offer a critical discussion of persistent challenges, such as annotation dependency and generalization, alongside future directions.",,2501.19184,,Luca Ciampi; Ali Azmoudeh; Elif Ecem Akbaba; Erdi Saritacs; Z. A. Yazici; H. K. Ekenel; G. Amato; Fabrizio Falchi,,4,,JournalArticle; Review,10.48550/arxiv.2501.19184,Computer Science,0,,,,,,,A Survey on Class-Agnostic Counting: Advancements from Reference-Based to Open-World Text-Guided Approaches,https://www.semanticscholar.org/paper/4ec642b8ea1892e3ad6f95e28844898b8f03e0e8,Collected from Semantic Scholar API.,S2_4ec642b8ea1892e3ad6f95e28844898b8f03e0e8,,citation,,,4ec642b8ea1892e3ad6f95e28844898b8f03e0e8,https://www.semanticscholar.org/paper/4ec642b8ea1892e3ad6f95e28844898b8f03e0e8,Semantic Scholar,7c5513238de4d82de3dadcada6e159a2161bb28a,SATCount: A scale-aware transformer-based class-agnostic counting framework,citation of 7c5513238de4d82de3dadcada6e159a2161bb28a,Semantic Scholar metadata,,Computer Vision and Image Understanding,2025
"Pretraining on large-scale datasets can boost the performance of object detectors while the annotated datasets for object detection are hard to scale up due to the high labor cost. What we possess are numerous isolated filed-specific datasets, thus, it is appealing to jointly pretrain models across aggregation of datasets to enhance data volume and diversity. In this paper, we propose a strong framework for utilizing Multiple datasets to pretrain DETR-like detectors, termed METR, without the need for manual label spaces integration. It converts the typical multi-classification in object detection into binary classification by introducing a pre-trained language model. Specifically, we design a category extraction module for extracting potential categories involved in an image and assign these categories into different queries by language embeddings. Each query is only responsible for predicting a class-specific object. Besides, to adapt our novel detection paradigm, we propose a Class-wise Bipartite Matching strategy that limits the ground truths to match queries assigned to the same category. Extensive experiments demonstrate that METR achieves extraordinary results on either multi-task joint training or the pretrain & finetune paradigm. Notably, our pre-trained models have high flexible transferability and increase the performance upon various DETR-like detectors on COCO val2017 benchmark. Our code is publicly available at: https://github.com/isbrycee/METR.",,,,Jing Hao; Song Chen,,0,,JournalArticle,10.1016/j.neunet.2024.106506,Computer Science; Medicine,0,,,,,http://arxiv.org/pdf/2304.03580,,Language-aware multiple datasets detection pretraining for DETRs,https://www.semanticscholar.org/paper/0c3806c2260f98f3210578235a3ad8f678e8d0ac,Collected from Semantic Scholar API.,S2_0c3806c2260f98f3210578235a3ad8f678e8d0ac,,citation,,,0c3806c2260f98f3210578235a3ad8f678e8d0ac,https://www.semanticscholar.org/paper/0c3806c2260f98f3210578235a3ad8f678e8d0ac,Semantic Scholar,7c5513238de4d82de3dadcada6e159a2161bb28a,SATCount: A scale-aware transformer-based class-agnostic counting framework,citation of 7c5513238de4d82de3dadcada6e159a2161bb28a,Semantic Scholar metadata,,Neural Networks,2024
"The class-agnostic counting (CAC) task has recently been proposed to solve the problem of counting all objects of an arbitrary class with several exemplars given in the input image. To address this challenging task, existing leading methods all resort to density map regression, which renders them impractical for downstream tasks that require object locations and restricts their ability to well explore the scale information of exemplars for supervision. Meanwhile, they generally model the interaction between the input image and the exemplars in an exemplar-by-exemplar way, which is inefficient and may not fully synthesize information from all exemplars. To address these limitations, we propose a novel localization-based CAC approach, termed Scale-modulated Query and Localization Network (SQLNet). It fully explores the scales of exemplars in both the query and localization stages and achieves effective counting by accurately locating each object and predicting its approximate size. Specifically, during the query stage, rich discriminative representations of the target class are acquired by the Hierarchical Exemplars Collaborative Enhancement (HECE) module from the few exemplars through multi-scale exemplar cooperation with equifrequent size prompt embedding. These representations are then fed into the Exemplars-Unified Query Correlation (EUQC) module to interact with the query features in a unified manner and produce the correlated query tensor. In the localization stage, the Scale-aware Multi-head Localization (SAML) module utilizes the query tensor to predict the confidence, location, and size of each potential object. Moreover, a scale-aware localization loss is introduced, which exploits flexible location associations and exemplar scales for supervision to optimize the model performance. Extensive experiments demonstrate that SQLNet outperforms state-of-the-art methods on popular CAC benchmarks, achieving excellent performance not only in counting accuracy but also in localization and bounding box generation.",,2311.10011,,Hefeng Wu; Yandong Chen; Lingbo Liu; Tianshui Chen; Keze Wang; Liang Lin,,5,,JournalArticle,10.1109/tip.2025.3588255,Computer Science; Medicine,0,,,,,,,SQLNet: Scale-Modulated Query and Localization Network for Few-Shot Class-Agnostic Counting,https://www.semanticscholar.org/paper/17a896d1f94fdc960f8103b9b14bd1764549e985,Collected from Semantic Scholar API.,S2_17a896d1f94fdc960f8103b9b14bd1764549e985,,citation,,,17a896d1f94fdc960f8103b9b14bd1764549e985,https://www.semanticscholar.org/paper/17a896d1f94fdc960f8103b9b14bd1764549e985,Semantic Scholar,7c5513238de4d82de3dadcada6e159a2161bb28a,SATCount: A scale-aware transformer-based class-agnostic counting framework,citation of 7c5513238de4d82de3dadcada6e159a2161bb28a,Semantic Scholar metadata,,IEEE Transactions on Image Processing,2023
,,,,Zhiliang Zhang; Hongshen Guo; Yu Zhang; Zhou Ke; Yuheng Guo; Kanglin Sun; Sisi Tong; Zhangzhang He; Liang Zhang; Lianyou Gui; Weicheng Zhan,,3,,JournalArticle,10.1016/j.compag.2025.110635,Computer Science,0,,,,,,,Towards accurate field counting of small pests with visual prompts,https://www.semanticscholar.org/paper/e9f6dd7096073efd1ae58f2ecf0d6de946e98ce9,Collected from Semantic Scholar API.,S2_e9f6dd7096073efd1ae58f2ecf0d6de946e98ce9,,citation,,,e9f6dd7096073efd1ae58f2ecf0d6de946e98ce9,https://www.semanticscholar.org/paper/e9f6dd7096073efd1ae58f2ecf0d6de946e98ce9,Semantic Scholar,7c5513238de4d82de3dadcada6e159a2161bb28a,SATCount: A scale-aware transformer-based class-agnostic counting framework,citation of 7c5513238de4d82de3dadcada6e159a2161bb28a,Semantic Scholar metadata,,Computers and Electronics in Agriculture,2025
"Current ensemble regression learning (ERL) faces two primary limitations: first, traditional fusion strategies overlook the intrinsic complexity of the ensemble's group decision-making (GDM) process; second, the pursuit of diversity exacerbates ensemble instability. These dual constraints have collectively caused ERL research to stagnate at the applied level, impeding further theoretical breakthroughs. In response, this paper proposes a novel ERL framework with decision balance (DBERL), designed to overcome these limitations through a research paradigm that integrates GDM with decision-balanced structures. Specifically, DBERL models the GDM process in traditional ERL as a decision-balanced network (DBN), clarifying both individual-level and group-level decision-making paradigms. Within this network, individuals are adaptively clustered based on task characteristics, thereby forming both narrowly and broadly balanced structures. A hierarchical balanced attention mechanism (HBA) is introduced to aggregate the decision influences of individuals within these structures. Finally, a phased feedback mechanism is incorporated to further promote consensus within the ensemble. The performance of DBERL, including the effectiveness of its internal modules, was rigorously validated across nine diverse datasets, encompassing various application domains, data volumes, and feature dimensions. The results indicate that among 45 evaluation metrics across all datasets, DBERL ranked first in 80% of comparisons against 11 baseline models, in 82.2% of comparisons against 12 ensemble strategies, and in 64% of comparisons against two other balance structures. Based on evaluation results across six dimensions, including fitting capability, correlation, interpretability, stability, data sensitivity, and generalization ability, DBERL achieved the top rank in statistical testing.",,,,Xiaoning Li; Min Guo; Qiancheng Yu; Kaiguang Wang; Cai Dai; Zhiqiang Li,,0,,JournalArticle,10.1016/j.neunet.2025.108498,Computer Science; Medicine,0,,,,,,,An enhancing framework with an emphasis on decision balance in ensemble regression,https://www.semanticscholar.org/paper/fb8d65e3d864c497a9abdbc99769794d7f9202dd,Collected from Semantic Scholar API.,S2_fb8d65e3d864c497a9abdbc99769794d7f9202dd,,citation,,,fb8d65e3d864c497a9abdbc99769794d7f9202dd,https://www.semanticscholar.org/paper/fb8d65e3d864c497a9abdbc99769794d7f9202dd,Semantic Scholar,026cccefcee8038eea143a422c3c26ea614dd2a5,Remote Sensing Object Counting Through Regression Ensembles and Learning to Rank,citation of 026cccefcee8038eea143a422c3c26ea614dd2a5,Semantic Scholar metadata,,Neural Networks,2025
,,,,Shreya Aparanji; T. A. Nayana; S. Nikitha; Sudhanva H. P; R. G; M. b r,,0,,Conference,10.1109/icoct64433.2025.11118405,,0,,,,,,,FusionNet-RS: A Deep Feature Fusion Model for Remote Sensing Image Classification on PatternNet,https://www.semanticscholar.org/paper/e21ed290243f19c823c36322a0171eace15ffa73,Collected from Semantic Scholar API.,S2_e21ed290243f19c823c36322a0171eace15ffa73,,citation,,,e21ed290243f19c823c36322a0171eace15ffa73,https://www.semanticscholar.org/paper/e21ed290243f19c823c36322a0171eace15ffa73,Semantic Scholar,026cccefcee8038eea143a422c3c26ea614dd2a5,Remote Sensing Object Counting Through Regression Ensembles and Learning to Rank,citation of 026cccefcee8038eea143a422c3c26ea614dd2a5,Semantic Scholar metadata,,2025 International Conference on Computing Technologies (ICOCT),2025
"Existing object counting methods relying on Density Map Estimation (DME) struggle with large variations in object size or input image resolution due to different imaging conditions and perspective effects. Especially, discrete grid representations of density maps result in information loss with blurred or vanished details for low-resolution inputs. To overcome these limitations, we design new Scale-Invariant Implicit Neural Representations (SI-INR) for counting to map arbitrary-scale input signals into a continuous function space, where function values over continuous spatial coordinates indicate probabilities observing objects of interest. Extensive experiments on diverse benchmark datasets have validated that SI-INR achieves robust counting performances with respect to changing input sizes, leading to better or comparable object counting accuracy compared to state-of-the-art methods. Our code is available at https://github.com/SiyuanXu-tamu/SI-INR.",,,,Siyuan Xu; Yucheng Wang; Xihaier Luo; Byung-Jun Yoon; Xiaoning Qian,,1,,JournalArticle; Conference,10.1109/cvprw67362.2025.00217,Computer Science,0,,,,,,,Scale-Invariant Implicit Neural Representations for Object Counting,https://www.semanticscholar.org/paper/919919f2504b73d89f5faf7efa0a533b5648c65a,Collected from Semantic Scholar API.,S2_919919f2504b73d89f5faf7efa0a533b5648c65a,,citation,,,919919f2504b73d89f5faf7efa0a533b5648c65a,https://www.semanticscholar.org/paper/919919f2504b73d89f5faf7efa0a533b5648c65a,Semantic Scholar,026cccefcee8038eea143a422c3c26ea614dd2a5,Remote Sensing Object Counting Through Regression Ensembles and Learning to Rank,citation of 026cccefcee8038eea143a422c3c26ea614dd2a5,Semantic Scholar metadata,,2025 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),2025
"Object counting aims to count the accurate number of object instances in images, and its operation efficiency is essential. However, most current CNN-based methods rely on complex network architectures, which results in them consuming a significant amount of memory, time, and other resources at runtime. This seriously limits their deployment in practical application scenarios, such as public safety and agriculture planting. Therefore, we propose a lightweight object counting method named EdgeCount to effectively balance inference speed and object counting accuracy. Specifically, we construct a network composed of a student model (EdgeCount) and a teacher model (EdgeCount-T) with the same encoder-decoder structure based on density map knowledge distillation (DMKD), allowing the EdgeCount to learn object density distribution from the EdgeCount-T. After that, we introduce spatial and channel reconstruction convolution (SCConv), composed of a spatial reconstruction unit (SRU) and a channel reconstruction unit (CRU), to decrease spatial and channel redundancy with lower computational costs. Moreover, a low parameter weighted multi-scale feature fusion module (LWMFFM) is designed to further improve the countering ability through segmenting minor structural discrepacies among multi-scale features. Extensive experiments conducted on challenging remote sensing and dense crowd object counting datasets demonstrate the effectiveness and superiority of our method. In particular, under the four NVIDIA Jetson devices, EdgeCount can accurately counter objects with only 0.12M parameters and 19.87M floating-point operations per second (FLOPs) in the size of 128, which achieves the lowest latency and fastest FPS compared with other state-of-the-art object counters.",,,,Zhilong Shen; Guoquan Li; Ruiyang Xia; Hongying Meng; Zhengwen Huang,,7,,JournalArticle,10.1109/tcsvt.2024.3469933,Computer Science,0,,,,,,,A Lightweight Object Counting Network Based on Density Map Knowledge Distillation,https://www.semanticscholar.org/paper/8c0d9c692b0ad88f3a9f620fd3805c290b4053b3,Collected from Semantic Scholar API.,S2_8c0d9c692b0ad88f3a9f620fd3805c290b4053b3,,citation,,,8c0d9c692b0ad88f3a9f620fd3805c290b4053b3,https://www.semanticscholar.org/paper/8c0d9c692b0ad88f3a9f620fd3805c290b4053b3,Semantic Scholar,026cccefcee8038eea143a422c3c26ea614dd2a5,Remote Sensing Object Counting Through Regression Ensembles and Learning to Rank,citation of 026cccefcee8038eea143a422c3c26ea614dd2a5,Semantic Scholar metadata,,IEEE transactions on circuits and systems for video technology (Print),2025
"Object counting typically uses 2D point annotations. The complexity of object shapes and the subjectivity of annotators may lead to annotation inconsistency, potentially confusing counting model training. Some sophisticated noise-resistance counting methods have been proposed to alleviate this issue. Differently, we aim to directly refine the initial point annotations before training counting models. For that, we propose the Shifted Autoencoders (SAE), which enhances annotation consistency. Specifically, SAE applies random shifts to initial point annotations and employs a UNet to restore them to their original positions. Similar to MAE reconstruction, the trained SAE captures general position knowledge and ignores specific manual offset noise. This allows to restore the initial point annotations to more general and thus consistent positions. Extensive experiments show that using such refined consistent annotations to train some advanced (including noise-resistance) object counting models steadily/significantly boosts their performances. Remarkably, the proposed SAE helps to set new records on nine datasets. We will make codes and refined point annotations available.",,2312.07190,,Yuda Zou; Xin Xiao; Peilin Zhou; Zhichao Sun; Bo Du; Yongchao Xu,,3,,JournalArticle; Conference,10.1007/978-3-031-72698-9_7,Computer Science,0,,,,,,,Shifted Autoencoders for Point Annotation Restoration in Object Counting,https://www.semanticscholar.org/paper/fdb539df9ebfa6538e96ad8dd71af10715594f28,Collected from Semantic Scholar API.,S2_fdb539df9ebfa6538e96ad8dd71af10715594f28,,citation,,,fdb539df9ebfa6538e96ad8dd71af10715594f28,https://www.semanticscholar.org/paper/fdb539df9ebfa6538e96ad8dd71af10715594f28,Semantic Scholar,026cccefcee8038eea143a422c3c26ea614dd2a5,Remote Sensing Object Counting Through Regression Ensembles and Learning to Rank,citation of 026cccefcee8038eea143a422c3c26ea614dd2a5,Semantic Scholar metadata,,European Conference on Computer Vision,2023
"Object counting in remote sensing images remains highly challenging due to the dense distribution and high similarity of targets. Existing Transformer-based counting models have achieved remarkable success, but they often suffer from the attention map response convergence issue, where attention maps across different regions become overly similar. To address this limitation, we propose graph-modulated attention and centrality-enhanced network (GACENet), a novel architecture that rethinks attention mechanisms through the lens of graph-structured diversity enhancement. Our framework introduces three groundbreaking components: the anti-similarity attention graph (ASAG) module, the centrality-aware feature enhancement (CAFE) mechanism, and a composite loss function. First, the ASAG module dynamically learns a graph that explicitly models semantic dissimilarity between regions, forcing attention heads to focus on complementary features rather than converging to redundant patterns. Second, the CAFE module is designed to mitigate weak responses to key target regions caused by attention homogeneity. It is a topological prior-driven module that identifies and amplifies critical nodes via graph centrality analysis, ensuring robust representation of key targets even under extreme density conditions. Finally, a composite loss function that combines a structural loss (SL) and a diversity loss, which encourages response variation across spatial locations. Extensive experiments on multiple remote sensing counting datasets demonstrate that GACENet significantly outperforms other state-of-the-art remote counting methods in terms of mean absolute error (MAE) and mean squared error (mse).",,,,Yu Lei; Xiaomin Wang; Yuxiao Wang; Lei Wang,,0,,JournalArticle,10.1109/tgrs.2026.3679358,,0,,,,,,,Graph-Modulated Attention and Centrality-Enhanced Network for Remote Sensing Object Counting,https://www.semanticscholar.org/paper/9ffe4e62c55df8e7edf558ffc924a65feaa74a95,Collected from Semantic Scholar API.,S2_9ffe4e62c55df8e7edf558ffc924a65feaa74a95,,citation,,,9ffe4e62c55df8e7edf558ffc924a65feaa74a95,https://www.semanticscholar.org/paper/9ffe4e62c55df8e7edf558ffc924a65feaa74a95,Semantic Scholar,026cccefcee8038eea143a422c3c26ea614dd2a5,Remote Sensing Object Counting Through Regression Ensembles and Learning to Rank,citation of 026cccefcee8038eea143a422c3c26ea614dd2a5,Semantic Scholar metadata,,IEEE Transactions on Geoscience and Remote Sensing,2026
"Remote sensing object counting (RSOC) is a fundamental task with significant potential applications in urban traffic monitoring, road planning, and public security. However, accurate counting remains challenging since tiny objects are easily confused with complex backgrounds in remote sensing (RS) scenarios. Recent vision foundation models (VFMs) have brought new opportunities to RSOC owing to their powerful ability to learn general representations. Nevertheless, VFMs cannot be directly applied to RSOC because of significant dual-domain gaps in both task and data. To address these challenges, this study proposes a Segment Anything Model 2 (SAM2)-based dual-domain feature reconstruction and semantic decoupling network (S2C-Net) for RSOC. To bridge the dual-domain gaps between SAM2 and RSOC, a difference-guided spatial-frequency feature reconstruction strategy (D-SFFR) is designed. The D-SFFR strategy adapts the SAM2 encoder to the RSOC task by reconstructing spatial and frequency domain features at critical layers. To improve the countability, a semantic object decoupling module (SODM) is further introduced for alleviating semantic confusion between tiny objects and background noise. By constructing a mutually exclusive mapping between object and noise in the semantic space, the SODM can explicitly disentangle object semantics and background semantics. In addition, a multiscale adaptive feature fusion strategy is employed to integrate semantic and structural information across different scales, thereby enhancing the discrimination and representation capability for dense tiny objects. Extensive experiments conducted on several challenging RSOC benchmark datasets demonstrate that the proposed S2C-Net consistently outperforms state-of-the-art methods in counting performance. The code is available at https://github.com/xuptLHj/S2C-Net",,,,Hailong Ning; Haojie Li; Wuxia Zhang; Tao Lei; Yanping Chen; Xiaopeng Cao; Asoke K. Nandi,,0,,JournalArticle,10.1109/tgrs.2026.3693659,,0,,,,,,,S2C-Net: SAM2-Based Dual-Domain Feature Reconstruction and Semantic Decoupling for Tiny Remote Sensing Object Counting,https://www.semanticscholar.org/paper/e55fea39cd574353249f1f79dd184deedac6fbc3,Collected from Semantic Scholar API.,S2_e55fea39cd574353249f1f79dd184deedac6fbc3,,citation,,,e55fea39cd574353249f1f79dd184deedac6fbc3,https://www.semanticscholar.org/paper/e55fea39cd574353249f1f79dd184deedac6fbc3,Semantic Scholar,026cccefcee8038eea143a422c3c26ea614dd2a5,Remote Sensing Object Counting Through Regression Ensembles and Learning to Rank,citation of 026cccefcee8038eea143a422c3c26ea614dd2a5,Semantic Scholar metadata,,IEEE Transactions on Geoscience and Remote Sensing,2026
"Recently, remote sensing counting has drawn a lot of attention due to its wide application requirements. However, most existing approaches tend to focus on optimizing the network backend or designing new loss functions, and overlook a foundational component, that is, the feature extractor, which is usually based on a pretrained model. This oversight limits the potential for further performance improvement. In this article, we propose a cell-wise self-optimization method to enhance the feature extractor. By leveraging the powerful representation capabilities of a pretrained model, our method further refines them for counting tasks, notably improving network performance on limited remote sensing data. Specifically, we design a lightweight cell-wise architecture optimization (CwAO) based on a network architecture search algorithm. It sequentially builds lightweight cells in parallel with the blocks in a pretrained model, leveraging a newly proposed random path selection strategy for training the optimization framework. Additionally, we propose extracting high-frequency information from the blocks in a pretrained model as self-guidance optimization to facilitate the learning of the searched cells. Experimental results on several representative datasets demonstrate that our proposed method significantly improves counting performance while substantially reducing parameters. For instance, compared with our baseline, it improves performance by 22.2% in MAE and 17.0% in RMSE on the building dataset, while reducing parameters by 61.2%.",,,,Shengqin Jiang; Qian Jie; Fengna Cheng; Haokui Zhang; Yu Liu; Qingshan Liu,,1,,JournalArticle,10.1109/tgrs.2025.3608764,Computer Science,0,,,,,,,Cell-Wise Self-Optimization: Making Pretrained Model Better in Remote Sensing Counting,https://www.semanticscholar.org/paper/d8753b74d26554058f5e44861ea7e3f10694bebc,Collected from Semantic Scholar API.,S2_d8753b74d26554058f5e44861ea7e3f10694bebc,,citation,,,d8753b74d26554058f5e44861ea7e3f10694bebc,https://www.semanticscholar.org/paper/d8753b74d26554058f5e44861ea7e3f10694bebc,Semantic Scholar,026cccefcee8038eea143a422c3c26ea614dd2a5,Remote Sensing Object Counting Through Regression Ensembles and Learning to Rank,citation of 026cccefcee8038eea143a422c3c26ea614dd2a5,Semantic Scholar metadata,,IEEE Transactions on Geoscience and Remote Sensing,2025
"Different from object counting in surveillance scenes, remote sensing object counting encounters knotty challenges due to its tiny scale and cluttered background. However, existing remote sensing counting methods pursue favorable performance by sacrificing resolution to obtain semantic information, resulting in the loss of significant features of tiny-scale objects. To surmount the above issue, we propose a novel hierarchical kernel interaction network, dubbed HKINet, for remote sensing object counting. HKINet is comprised of several hierarchical kernel interaction modules (HKIMs) to simultaneously preserve high-resolution features and extract deep-layer semantic information. Specifically speaking, HKIM hierarchically performs multiresolution convolutions to avoid information loss in low resolution. Moreover, a scale interaction block (SIB) is used to combine multiresolution features for semantic information interaction. Finally, hierarchical resolutions are fused to output the prediction density map. To validate the superiority of our proposed HKINet, we conduct extensive experiments on four remote sensing object counting datasets, e.g., RSOC, CARPK, PUCPR+, and DroneCrowd datasets, and experimental results demonstrate HKINet outperforms other state-of-the-art remote sensing counting methods in terms of mean absolute error (MAE) and root mean squared error (RMSE).",,,,Huake Wang; Xin Zeng; Tingyue Zhang; Jinjiang Wei; Xingsong Hou; Hengfeng Wu; Kaibing Zhang,,14,,JournalArticle,10.1109/tgrs.2023.3348870,Computer Science,1,,,,,,,Hierarchical Kernel Interaction Network for Remote Sensing Object Counting,https://www.semanticscholar.org/paper/74d83b776c7121bf46369f8d806b90e05be9e515,Collected from Semantic Scholar API.,S2_74d83b776c7121bf46369f8d806b90e05be9e515,,citation,,,74d83b776c7121bf46369f8d806b90e05be9e515,https://www.semanticscholar.org/paper/74d83b776c7121bf46369f8d806b90e05be9e515,Semantic Scholar,026cccefcee8038eea143a422c3c26ea614dd2a5,Remote Sensing Object Counting Through Regression Ensembles and Learning to Rank,citation of 026cccefcee8038eea143a422c3c26ea614dd2a5,Semantic Scholar metadata,,IEEE Transactions on Geoscience and Remote Sensing,2024
"Counting objects in remote sensing is crucial for analyzing their distribution in images. Compared to surveillance perspectives, counting dense objects in remote sensing images is more challenging due to the smaller sizes of these targets. Recently, many methods utilize Gaussian convolution regression to estimate the count of dense objects in remote sensing images. However, most methods ignore the issue of regression imbalance inherent in Gaussian distribution, which is caused by the numerical differences in the center and edge regions. To tackle this challenge, we propose a balanced density regression network (BDRNet) to mitigate regression inaccuracies in Gaussian distributions due to numerical variances. Different from other methods, we divide the regression problem into two steps: first focusing on the regions of interest and then achieving precise regression. BDRNet consists of an adaptive kernel weighting attention (AKWA) mechanism and a pixelwise occupancy prediction module. First, AKWA is designed to acquire accurate semantic feature information, which is obtained by learning the weights of dilated convolutions with different sizes of receptive fields. Second, the Pixel-wise Occupancy Estimation (PwOE) module applies Gaussian position embeddings to point labels to constrain the network to focus on the object region without increasing annotation cost. Finally, the integration of pixelwise occupancy prediction features and kernel weighting features forms multilayer cross-attention mechanisms, facilitating channel-level feature interaction and improving density regression predictions. Thus, the center and edge regions of the Gaussian kernel are treated equally, and the regression is balanced. Additionally, extensive experiments on diverse datasets validate the effectiveness of the method, resulting in preferable performance. The code is available at: https://github.com/HotChieh/BDRNet.",,,,Haojie Guo; Junyu Gao; Yuan Yuan,,18,,JournalArticle,10.1109/tgrs.2024.3402271,Computer Science,1,,,,,,,Balanced Density Regression Network for Remote Sensing Object Counting,https://www.semanticscholar.org/paper/58fea408beda24005c9214cd0753b3141eb10949,Collected from Semantic Scholar API.,S2_58fea408beda24005c9214cd0753b3141eb10949,,citation,,,58fea408beda24005c9214cd0753b3141eb10949,https://www.semanticscholar.org/paper/58fea408beda24005c9214cd0753b3141eb10949,Semantic Scholar,026cccefcee8038eea143a422c3c26ea614dd2a5,Remote Sensing Object Counting Through Regression Ensembles and Learning to Rank,citation of 026cccefcee8038eea143a422c3c26ea614dd2a5,Semantic Scholar metadata,,IEEE Transactions on Geoscience and Remote Sensing,2024
