abstract,application_area,arxiv_id,author_keywords,authors,bibtex,citation_count,dataset_or_benchmark,document_type,doi,index_keywords,influential_citation_count,input_type,is_open_access,method_family,modality,open_access_pdf,output_type,paper_title,paper_url,reason_kept_or_removed,record_id,reference_count,relevance_score,s2_publication_date,semantic_scholar_id,semantic_scholar_url,source,source_query,task_category,tier,venue,year
,,,,Oluwakemi Akinwehinmi; Alberto Tena; Javier Mora; Francesc Solsona; Pedro Arnau del Amo,"@Article{Akinwehinmi2025RealtimeHM, author = {Oluwakemi Akinwehinmi and Alberto Tena and Javier Mora and Francesc Solsona and Pedro Arnau del Amo}, booktitle = {Computer Vision and Image Understanding}, journal = {Comput. Vis. Image Underst.}, pages = {104606}, title = {Real-time habitat mapping with YOLOv8: A multi-threaded approach to biodiversity preservation}, volume = {263}, year = {2025} }",0,,JournalArticle,10.1016/j.cviu.2025.104606,Computer Science,0,,False,,,,,Real-time habitat mapping with YOLOv8: A multi-threaded approach to biodiversity preservation,https://www.semanticscholar.org/paper/11396d8773154dc8bb5615483dab9495f077be87,Collected from Semantic Scholar API.,S2_11396d8773154dc8bb5615483dab9495f077be87,30,,2025-12-01,11396d8773154dc8bb5615483dab9495f077be87,https://www.semanticscholar.org/paper/11396d8773154dc8bb5615483dab9495f077be87,Semantic Scholar,DOI:10.1016/j.cviu.2025.104606,Semantic Scholar metadata,,Computer Vision and Image Understanding,2025
"Object counting in aquaculture is an important task, and has been widely applied to aquatic populations. The problem of too many frogs in a pond can lead to competition for resources and reduced growth and reproduction rates for the frogs. To address this issue, we propose using image processing techniques to help farmers to count the number of frogs present in the pond. Farmers used manual counting, or counting by hand. But it is slow and hard to count. Our results showed that using image processing was an effective method for accurately estimating the number of frogs present in the pond. The research objectives were 1) count the number of frogs seen through the frog's eyes and 2) measure the size of the frogs. The farmer divides the frog's size into two sizes. The first size is smaller (1-2.5 cm) and the second size is larger (2.5-5 cm), Both sizes would affect the density and mortality rate of frogs in the aquaculture pond. 3) allow us to monitor changes in the frog population over time. 4) Use text-to-speech technology to assist elders in hearing the number of frogs. This approach could be useful for managing frog density in ponds and ensuring the health and sustainability of the ecosystem.",,,,Worawit Fankam-ai; Panyakorn Rintha; Thanakorn Inthajak; Sirilux Kaewsirirung; Nongnuch Ketui; Kanitha Homjun,"@Article{Fankam-ai2023AWP, author = {Worawit Fankam-ai and Panyakorn Rintha and Thanakorn Inthajak and Sirilux Kaewsirirung and Nongnuch Ketui and Kanitha Homjun}, booktitle = {International Joint Conference on Computer Science and Software Engineering}, journal = {2023 20th International Joint Conference on Computer Science and Software Engineering (JCSSE)}, pages = {374-379}, title = {A Web Platform for Measuring Frog Size and Counting via Contour Detection and Image Segmentation}, year = {2023} }",0,,JournalArticle; Conference,10.1109/jcsse58229.2023.10202114,Computer Science,0,,False,,,,,A Web Platform for Measuring Frog Size and Counting via Contour Detection and Image Segmentation,https://www.semanticscholar.org/paper/955bebdf787e7b462b1be9a50f9a2878ea8d64d1,Collected from Semantic Scholar API.,S2_955bebdf787e7b462b1be9a50f9a2878ea8d64d1,12,,2023-06-28,955bebdf787e7b462b1be9a50f9a2878ea8d64d1,https://www.semanticscholar.org/paper/955bebdf787e7b462b1be9a50f9a2878ea8d64d1,Semantic Scholar,DOI:10.1109/jcsse58229.2023.10202114,Semantic Scholar metadata,,International Joint Conference on Computer Science and Software Engineering,2023
"The purpose of this study is to investigate the issue of increased electrical energy consumption in communal settings, with a specific focus on areas such as restrooms and multiplexes as the primary areas of investigation. Not only does the observed behavior increase the financial requirements of end-users and facility operators, but it also places a major strain on energy grids, which in turn leads to a rise in carbon emissions and an intensification of environmental concerns. A unique approach that makes use of the TensorFlow Object Counting API is proposed by the current inquiry as a means of addressing the concern that was highlighted earlier. The purpose of this strategy is to develop a system that can precisely count human subjects in real-time when they are present. To effectively decerase the amount of electricity that is not required, the primary objective of this cutting-edge system is to precisely identify and count the number of people that are present in shared spaces. When it comes to the development of advanced object counting systems, the open-source framework that has been developed on the TensorFlow is a platform that offers a method that is both user-friendly and efficient. Within the realms of item identification, tracking, and counting, the system exhibits capabilities that are both spectacular and resilient. By addressing the dual problems of rising electricity bills and negative effects on the environment, this technology offers a potential solution to the problem. Through this study, an attempt is made to investigate the factors that lead to excessive energy use and to propose a practical solution to this sianificant problem.",,,,Aabhas Bisaria; Devesh Chauhan; Harsh Varshney; Sushil Kumar; Umang Rastogi; Vineet Sharma,"@Conference{Bisaria2024HumanDT, author = {Aabhas Bisaria and Devesh Chauhan and Harsh Varshney and Sushil Kumar and Umang Rastogi and Vineet Sharma}, booktitle = {IEEE International Symposium on Compound Semiconductors}, journal = {2024 International Conference on Intelligent Systems for Cybersecurity (ISCS)}, pages = {1-6}, title = {Human Detection to Mitigate Excessive Electrical Energy Usage in Communal Spaces}, year = {2024} }",0,,Conference,10.1109/iscs61804.2024.10581218,,0,,False,,,,,Human Detection to Mitigate Excessive Electrical Energy Usage in Communal Spaces,https://www.semanticscholar.org/paper/d64b4e152dda3d0a3a1f75840a77b69c694f3790,Collected from Semantic Scholar API.,S2_d64b4e152dda3d0a3a1f75840a77b69c694f3790,19,,2024-05-03,d64b4e152dda3d0a3a1f75840a77b69c694f3790,https://www.semanticscholar.org/paper/d64b4e152dda3d0a3a1f75840a77b69c694f3790,Semantic Scholar,DOI:10.1109/iscs61804.2024.10581218,Semantic Scholar metadata,,IEEE International Symposium on Compound Semiconductors,2024
"Industrial process automation demands high levels of accuracy and efficiency, particularly in tasks involving the counting and packaging of small and delicate components such as pins. In this context, the present study introduces the design and implementation of an automated system for the precise counting of HAN-type D and E pins. These pins are commonly used in industrial connectors due to their mechanical reliability and efficient electrical transmission.The HAN D pin features a smaller diameter, an approximate weight of 0.55 g, and a stripping length of 8 mm, making it more prone to irregular movement and false counts. The HAN E pin, by contrast, is more robust, with a greater cross-sectional area, a weight of approximately 1.26 g, and a stripping length of 7.5 mm, facilitating its detection. Despite their physical differences, both types require an equivalent level of sensory sophistication due to their cylindrical shape, high density, and compact size.The proposed system employs photoelectric sensors to detect pin passage and inductive sensors to validate the metallic nature of the object, thereby improving counting accuracy. This dual-sensor configuration, connected to a programmable logic controller (PLC), reduces errors caused by unwanted objects and ensures reliable operation under adverse industrial conditions, such as dust or variable lighting.The primary objective is to maintain a margin of error equal to or lower than that of manual counting methods. Additionally, the system architecture prioritizes operational efficiency and low implementation cost, offering a practical solution for industrial environments that require precise handling of small components.",,,,Josep Silva; Sebastian Alexander Portuondo Holguín; Ayrton Krickst Nieves Acosta; José Luis Becerra Felipe; Joel Jesús Figueroa Vilcarromero,"@Conference{Silva2025RobustSF, author = {Josep Silva and Sebastian Alexander Portuondo Holguín and Ayrton Krickst Nieves Acosta and José Luis Becerra Felipe and Joel Jesús Figueroa Vilcarromero}, booktitle = {2025 5th International Conference on Electrical, Computer, Communications and Mechatronics Engineering (ICECCME)}, journal = {2025 5th International Conference on Electrical, Computer, Communications and Mechatronics Engineering (ICECCME)}, pages = {1-6}, title = {Robust System for Counting Han-Type E and D Pins Using Inductive and Photoelectric Sensors}, year = {2025} }",0,,Conference,10.1109/iceccme64568.2025.11277506,,0,,False,,,,,Robust System for Counting Han-Type E and D Pins Using Inductive and Photoelectric Sensors,https://www.semanticscholar.org/paper/54d077e5b2eb197afc895fe16bc1fbac2b629a4f,Collected from Semantic Scholar API.,S2_54d077e5b2eb197afc895fe16bc1fbac2b629a4f,20,,2025-10-16,54d077e5b2eb197afc895fe16bc1fbac2b629a4f,https://www.semanticscholar.org/paper/54d077e5b2eb197afc895fe16bc1fbac2b629a4f,Semantic Scholar,DOI:10.1109/iceccme64568.2025.11277506,Semantic Scholar metadata,,"2025 5th International Conference on Electrical, Computer, Communications and Mechatronics Engineering (ICECCME)",2025
"Object counting is a crucial process for ensuring product quality and maintaining accurate inventory management. Traditional vision-based methods are ineffective for sealed product inspections due to occlusion, while X-ray and ultra-sonic approaches, despite their effectiveness, face limitations due to high costs and operational constraints. While radar-based attempts have been made to address these challenges, these methods only extract distance information and are thus unsuitable for environments where multiple objects are placed at the same distance. To overcome this limitation, we propose a novel framework for Single-Input Multiple-Output (SIMO) radar-based object counting, specifically designed for the inspection of sealed products. By applying 2D range-angle map processing to the baseband signals from each antenna and using a CNN-based model for feature extraction, our method accurately counts objects even in where objects are at the same distance. Experimental result demonstrate that our approach significantly outperforms conventional methods, especially in environments where multiple objects are placed at the same distance.",,,,Sejung Kim; Donghoon Lee; Minseok Nam; Hyukjin Oh; Jae-Hoon Kim,"@Article{Kim2024ObjectCB, author = {Sejung Kim and Donghoon Lee and Minseok Nam and Hyukjin Oh and Jae-Hoon Kim}, booktitle = {2024 IEEE International Conference on Metaverse Computing, Networking, and Applications (MetaCom)}, journal = {2024 IEEE International Conference on Metaverse Computing, Networking, and Applications (MetaCom)}, pages = {322-326}, title = {Object Counting Based on SIMO Radar with Convolutional Neural Network For Inspection of Sealed Products}, year = {2024} }",0,,JournalArticle; Conference,10.1109/metacom62920.2024.00060,Computer Science,0,,False,,,,,Object Counting Based on SIMO Radar with Convolutional Neural Network For Inspection of Sealed Products,https://www.semanticscholar.org/paper/7e5e8c259549beaf546280584aa3eef372bde393,Collected from Semantic Scholar API.,S2_7e5e8c259549beaf546280584aa3eef372bde393,8,,2024-08-12,7e5e8c259549beaf546280584aa3eef372bde393,https://www.semanticscholar.org/paper/7e5e8c259549beaf546280584aa3eef372bde393,Semantic Scholar,DOI:10.1109/metacom62920.2024.00060,Semantic Scholar metadata,,"2024 IEEE International Conference on Metaverse Computing, Networking, and Applications (MetaCom)",2024
"The evolution of technological paradigms such as the Internet of Things (IoT) and data processing through Artificial Intelligence (AI) techniques has given rise to the concept of the Artificial Intelligence of Things (AIoT). This approach has contributed to the development of solutions in sectors such as agribusiness and packaging centers, where repetitive operational processes—such as object identification and counting—are common. This article proposes a scalable and accessible AIoT architecture, developed by integrating Transfer Learning techniques and implementing the Google Teachable Machine tool, for the automated identification and counting of objects passing in front of a camera. The system integrates a classification model, a webcam, and the MQTT protocol to display real-time data on the Ubidots platform. The result is an accurate and replicable system that can help improve operational efficiency and traceability in critical processes.",,,,César Manuel Hernández Mendoza; Juan Pablo Serrano Rubio; Citlali García Hernández; Maricela Aguilar Almanza,"@Article{Mendoza2025AIoTAF, author = {César Manuel Hernández Mendoza and Juan Pablo Serrano Rubio and Citlali García Hernández and Maricela Aguilar Almanza}, booktitle = {IEEE International Autumn Meeting on Power, Electronics and Computing}, journal = {2025 IEEE International Autumn Meeting on Power, Electronics and Computing (ROPEC)}, pages = {1-6}, title = {AIoT Architecture for Object Identification and Counting Using Transfer Learning}, volume = {9}, year = {2025} }",0,,,10.1109/ropec68163.2025.11353976,,0,,False,,,,,AIoT Architecture for Object Identification and Counting Using Transfer Learning,https://www.semanticscholar.org/paper/34747a03f46b2e97e4fe7f0b3b0065382f200009,Collected from Semantic Scholar API.,S2_34747a03f46b2e97e4fe7f0b3b0065382f200009,18,,2025-11-12,34747a03f46b2e97e4fe7f0b3b0065382f200009,https://www.semanticscholar.org/paper/34747a03f46b2e97e4fe7f0b3b0065382f200009,Semantic Scholar,DOI:10.1109/ropec68163.2025.11353976,Semantic Scholar metadata,,"IEEE International Autumn Meeting on Power, Electronics and Computing",2025
"We propose and implement a dedicated procedure for automatic detection and counting of defects from panchromatic cathodoluminescence maps of GaN layers. The procedure consists of low-pass 2D FFT filtering in frequency domain for noise removal, application of the CLAHE algorithm to enhance the contrast of less pronounced defects, global thresholding that implements combined mean and Otsu's method, image segmentation by cyclic application of dilation and the watershed algorithm followed by final marking of the position of defects and their counting. The developed procedure can be used to process a batch of multiple CL maps, dramatically reducing the amount of time required to assess the quality of investigated GaN layers.",,,,J. Priesol; David Gellen; Alexander Šatka,"@Article{Priesol2023AutomaticDA, author = {J. Priesol and David Gellen and Alexander Šatka}, booktitle = {Mediterranean Conference on Embedded Computing}, journal = {2023 12th Mediterranean Conference on Embedded Computing (MECO)}, pages = {1-4}, title = {Automatic Detection and Counting of Defects from Cathodoluminescence Maps of GaN Layers}, year = {2023} }",0,,JournalArticle; Conference,10.1109/meco58584.2023.10155031,Computer Science,0,,False,,,,,Automatic Detection and Counting of Defects from Cathodoluminescence Maps of GaN Layers,https://www.semanticscholar.org/paper/1349a867ee77fe0dd72423ec3c69313e942bc668,Collected from Semantic Scholar API.,S2_1349a867ee77fe0dd72423ec3c69313e942bc668,5,,2023-06-06,1349a867ee77fe0dd72423ec3c69313e942bc668,https://www.semanticscholar.org/paper/1349a867ee77fe0dd72423ec3c69313e942bc668,Semantic Scholar,DOI:10.1109/meco58584.2023.10155031,Semantic Scholar metadata,,Mediterranean Conference on Embedded Computing,2023
"In order to solve the statistical problem of some targets when fishing vessels are operating, based on deep learning technology, this paper uses the improved YOLOv5s and SORT algorithms to achieve target statistics. First, YOLOv5s is fused with CBAM and SE attention mechanism modules, respectively, to reduce the interference of complex backgrounds and improve the model detection accuracy simultaneously. Comparing the three models, the target detection model with a better effect is selected. Secondly, through the threshold method, SORT algorithm combined with the detection line and DeepSORT three algorithms to achieve the count of some targets, respectively. The results show that the accuracies of YOLOv5s, YOLOv5s fused CBAM, and YOLOv5s fused SE are 97.2%, 84.8%, and 98.9%, respectively. Among them, the YOLOv5s fusion SE module has the best effect, which is 1.7% and 14.1% higher than the other two results. Among the three target statistics methods, the SORT algorithm combined with the detection line is the best, with an average count accuracy rate of 85.7%. The count accuracy rates of the three categories of Fish_basket, Fish_net, and Process_ship are 96.5%, 85.8%, and 75%, respectively, compared with the other two species have improved significantly. The research results can provide an informational reference for the automated counting of targets during fishing vessel operations.",,,,Jiaze Zhang; Shengmao Zhang; Shuxian Wang; Yongwen Sun; Yifan Song,"@Article{Zhang2022ResearchOT, author = {Jiaze Zhang and Shengmao Zhang and Shuxian Wang and Yongwen Sun and Yifan Song}, booktitle = {ICAIP}, journal = {Proceedings of the 6th International Conference on Advances in Image Processing}, title = {Research on Target Counting Based on Improved YOLOv5 and SORT Algorithms}, year = {2022} }",0,,JournalArticle; Book,10.1145/3577117.3577146,Computer Science,0,,False,,,,,Research on Target Counting Based on Improved YOLOv5 and SORT Algorithms,https://www.semanticscholar.org/paper/2a4c5668a21240683f719fbfa3f03f74231e85dd,Collected from Semantic Scholar API.,S2_2a4c5668a21240683f719fbfa3f03f74231e85dd,19,,2022-11-18,2a4c5668a21240683f719fbfa3f03f74231e85dd,https://www.semanticscholar.org/paper/2a4c5668a21240683f719fbfa3f03f74231e85dd,Semantic Scholar,DOI:10.1145/3577117.3577146,Semantic Scholar metadata,,ICAIP,2022
"The fastenings market is large. We design an automatic visual counting system, which obtains the clear image of fasteners through the combination of shaker and visual system. Datasets including in sparse and dense conditions are constructed. An improved Blendmask instance segmentation network is proposed to realize fastener counting. And we propose an improved Blendmask instance segmentation network to realize fastener counting. The experimental test is carried out by using the constructed data set. Compared to many other state-of-the-art, the proposed method can get brilliant estimations.",,,,Kexin Qi; Qing Zhu; Xianen Zhou; Yaonan Wang; Jia Feng,"@Article{Qi2022FastenerCM, author = {Kexin Qi and Qing Zhu and Xianen Zhou and Yaonan Wang and Jia Feng}, booktitle = {Asian Control Conference}, journal = {2022 13th Asian Control Conference (ASCC)}, pages = {678-681}, title = {Fastener counting method with an improved Blendmask}, year = {2022} }",1,,JournalArticle; Conference,10.23919/ascc56756.2022.9828051,Computer Science,0,,False,,,,,Fastener counting method with an improved Blendmask,https://www.semanticscholar.org/paper/4a60e66355e5cea48f6b3a35bf0c3b3e02153bd3,Collected from Semantic Scholar API.,S2_4a60e66355e5cea48f6b3a35bf0c3b3e02153bd3,6,,2022-05-04,4a60e66355e5cea48f6b3a35bf0c3b3e02153bd3,https://www.semanticscholar.org/paper/4a60e66355e5cea48f6b3a35bf0c3b3e02153bd3,Semantic Scholar,DOI:10.23919/ascc56756.2022.9828051,Semantic Scholar metadata,,Asian Control Conference,2022
"This study presents a robust object counting system tailored for small, visually similar components—such as screws, bolts, and washers—commonly found in aircraft manufacturing and maintenance. To address the challenges posed by occlusion, overlap, and the high cost of manual annotation, we adopt a density map regression approach using deep convolutional networks. In addition to evaluating traditional computer vision methods, we investigate the effectiveness of synthetic training data in enhancing model generalization. Experiments demonstrate that models trained with both real and synthetic data outperform those trained on real data alone, achieving higher accuracy across varying object densities. The results highlight the value of synthetic augmentation in object counting tasks where manual labeling is impractical or insufficient.",,,,Baris Sevilmis; Bircan Onle; Okan Ozkan,"@Conference{Sevilmis2025DensityBasedCI, author = {Baris Sevilmis and Bircan Onle and Okan Ozkan}, booktitle = {2025 10th International Conference on Computer Science and Engineering (UBMK)}, journal = {2025 10th International Conference on Computer Science and Engineering (UBMK)}, pages = {997-1002}, title = {Density-Based Counting in Cluttered Scenes via Synthetic Data and Deep Vision Models}, year = {2025} }",0,,Conference,10.1109/ubmk67458.2025.11206803,,0,,False,,,,,Density-Based Counting in Cluttered Scenes via Synthetic Data and Deep Vision Models,https://www.semanticscholar.org/paper/95e2bfba8a48aa2ac1c5ad2e94873f1923e1c0b6,Collected from Semantic Scholar API.,S2_95e2bfba8a48aa2ac1c5ad2e94873f1923e1c0b6,22,,2025-09-17,95e2bfba8a48aa2ac1c5ad2e94873f1923e1c0b6,https://www.semanticscholar.org/paper/95e2bfba8a48aa2ac1c5ad2e94873f1923e1c0b6,Semantic Scholar,DOI:10.1109/ubmk67458.2025.11206803,Semantic Scholar metadata,,2025 10th International Conference on Computer Science and Engineering (UBMK),2025
,,,,Zhe Wang; Min Wang; Yitao Zhuang; Yubin Guo; Ximing Li,"@Article{Wang2024EnhancingDO, author = {Zhe Wang and Min Wang and Yitao Zhuang and Yubin Guo and Ximing Li}, booktitle = {International Conference on Intelligent Computing}, pages = {121-132}, title = {Enhancing Dense Object Counting in Occlusion with a Dual-Branch Network}, year = {2024} }",0,,JournalArticle,10.1007/978-981-97-5612-4_11,Computer Science,0,,False,,,,,Enhancing Dense Object Counting in Occlusion with a Dual-Branch Network,https://www.semanticscholar.org/paper/f0356a67bad200b24536bf15d52ce62cd7f5edc9,Collected from Semantic Scholar API.,S2_f0356a67bad200b24536bf15d52ce62cd7f5edc9,0,,,f0356a67bad200b24536bf15d52ce62cd7f5edc9,https://www.semanticscholar.org/paper/f0356a67bad200b24536bf15d52ce62cd7f5edc9,Semantic Scholar,DOI:10.1007/978-981-97-5612-4_11,Semantic Scholar metadata,,International Conference on Intelligent Computing,2024
"Abstract Hospital-acquired infections occur through microbial contamination of the surgical wound and can lead to severe complications. A significant transmission path is the aerogenic transmission, where pathogens stick to floating particles like skin scales or to air moisture. A novel porous airflow ring which is placed around the surgical field aims to overcome this by applying sterile air directly at the operation wound. The ring is provided with an air tight coating at the outer side and allows for fixation on the skin by an adhesive coating at the lower side. To evaluate its performance the airflow ring was placed in an atmosphere with nebulized suspension of Staphylococcus arlettae of a concentration of 5.0 x 10^5 CFU/ml resp. 5.0 x 10^6 CFU/ml within a box. The formation of bacterial colonies (CFU) on contact plates placed within the airflow ring was subsequently determined by visual counting after incubating at 37 °C for one day. CFU counts of the ventilated and the unventilated situation were compared. With the smaller inoculum, the introduction of bacteria into the inner site of the ring was completely prevented, whereas the contact plate of the unventilated ring resulted in 77 to 427 colonies in different trials. With the higher inoculum, the bacteria ingress was very strongly reduced by 99.7% respectively 99.9%. In conclusion the airflow ring shows a strong shielding effect for germs adhered to fog-sized water droplets. To clearly demonstrate the effect, the number of bacteria was greatly increased compared to reality in this setup. It was shown that it can withstand even conditions significantly worse than those encountered in an operating theatre. In order to demonstrate the effect in vivo, clinical trials have to be conducted to confirm the laboratory results.",,,,Andreas Scherrieble; Elena Haab; Evi Held-Föhn; Carsten Linti; M. Doser; G. T. Gresser; Tobias Baumgartner; Claus G. Wandres,"@Article{Scherrieble2023NovelAR, author = {Andreas Scherrieble and Elena Haab and Evi Held-Föhn and Carsten Linti and M. Doser and G. T. Gresser and Tobias Baumgartner and Claus G. Wandres}, booktitle = {Current Directions in Biomedical Engineering}, journal = {Current Directions in Biomedical Engineering}, pages = {391 - 394}, title = {Novel airflow ring for the reduction of germ load in a surgical field}, volume = {9}, year = {2023} }",0,,JournalArticle,10.1515/cdbme-2023-1098,,0,,True,,,https://www.degruyter.com/document/doi/10.1515/cdbme-2023-1098/pdf,,Novel airflow ring for the reduction of germ load in a surgical field,https://www.semanticscholar.org/paper/fb123c803c393d785b605e96dfa51cb5610e1c08,Collected from Semantic Scholar API.,S2_fb123c803c393d785b605e96dfa51cb5610e1c08,0,,2023-09-01,fb123c803c393d785b605e96dfa51cb5610e1c08,https://www.semanticscholar.org/paper/fb123c803c393d785b605e96dfa51cb5610e1c08,Semantic Scholar,DOI:10.1515/cdbme-2023-1098,Semantic Scholar metadata,,Current Directions in Biomedical Engineering,2023
"—Object detection models, such as the You Only Look Once (YOLO) family, have been widely deployed in agriculture, surveillance, and industrial inspection. However, selecting an appropriate model remains challenging due to trade-offs between precision, recall, and efficiency. Conventional evaluation approaches often rely on a single metric such as an F1-score, which may obscure critical domain-specific requirements. This study proposes a metrics-based framework that integrates multiple evaluation indicators into a unified composite index using Multi-Criteria Decision-Making (MCDM) principles. Precision, recall, and F1-score were normalized and weighted according to use-case priorities across four experimental scenarios: indoor/non-molted, indoor/molted, outdoor/non-molted, and outdoor/molted. Composite scores and rankings were computed under three operational contexts: security/surveillance, real-time edge applications, and quality inspection. Results show that Scenario 3 (outdoor/non-molted) consistently achieved the highest composite performance across all contexts, while Scenario 2 (indoor/molted) and Scenario 4 (outdoor/molted) varied in ranking depending on use-case weights. Sensitivity analysis further confirmed the robustness of Scenario 3 under shifting recall weight assignments. Compared to single-metric evaluation, the proposed framework offered finer-grained differentiation, highlighting trade-offs that are critical for real-world deployment. The findings demonstrate the value of multi-metric integration for systematic model selection and provide practical guidance for applying object detection in diverse operational environments.",,,,Sudasawan Ngammongkolwong; Rungtiva Saosing,"@Article{Ngammongkolwong2026AMF, author = {Sudasawan Ngammongkolwong and Rungtiva Saosing}, booktitle = {Journal of Advances in Information Technology}, journal = {Journal of Advances in Information Technology}, title = {A Metrics-Based Framework for Model Selection in Object Detection Systems}, year = {2026} }",0,,JournalArticle,10.12720/jait.17.4.636-647,,0,,False,,,,,A Metrics-Based Framework for Model Selection in Object Detection Systems,https://www.semanticscholar.org/paper/9930ab852d89316a554e0999bd6d4c3f35abf302,Collected from Semantic Scholar API.,S2_9930ab852d89316a554e0999bd6d4c3f35abf302,63,,,9930ab852d89316a554e0999bd6d4c3f35abf302,https://www.semanticscholar.org/paper/9930ab852d89316a554e0999bd6d4c3f35abf302,Semantic Scholar,DOI:10.12720/jait.17.4.636-647,Semantic Scholar metadata,,Journal of Advances in Information Technology,2026
"This article introduces LinkStream, a liquidity analysis system based on multiple video streams designed and implemented for oilfield. LinkStream combines a variety of technologies to solve several problems in computing power and network latency. First, the system adopts an edge-central architecture and tailoring based on spatio-temporal correlation, which greatly reduces computing power requirements and network costs, and enables real-time analysis of large-scale video stream on limited edge devices. Second, it designed a set of liquidity information to describe the liquidity status in the oilfield. Finally, it uses object tracking technology to design a counting algorithm for the unique tubing object in the oilfield. We have deployed LinkStream in an oilfield in Iraq. LinkStream can perform real-time inference on over 200 video streams with acceptable resource overhead.",,,,Qiang Ma; Hao Yuan; Zhe Hu; Xu Wang; Zheng Yang,"@Article{Ma2024ALA, author = {Qiang Ma and Hao Yuan and Zhe Hu and Xu Wang and Zheng Yang}, booktitle = {ACM Trans. Sens. Networks}, journal = {ACM Transactions on Sensor Networks}, pages = {1 - 22}, title = {A Liquidity Analysis System for Large-scale Video Streams in the Oilfield}, volume = {20}, year = {2024} }",0,,JournalArticle,10.1145/3649222,Computer Science,0,,True,,,https://dl.acm.org/doi/pdf/10.1145/3649222,,A Liquidity Analysis System for Large-scale Video Streams in the Oilfield,https://www.semanticscholar.org/paper/8f34002b249503e9ff09857f6393c41b5d19b23d,Collected from Semantic Scholar API.,S2_8f34002b249503e9ff09857f6393c41b5d19b23d,39,,2024-02-29,8f34002b249503e9ff09857f6393c41b5d19b23d,https://www.semanticscholar.org/paper/8f34002b249503e9ff09857f6393c41b5d19b23d,Semantic Scholar,DOI:10.1145/3649222,Semantic Scholar metadata,,ACM Trans. Sens. Networks,2024
"Precise enumeration of mobile entities, encompassing both individuals and objects, remains a pivotal necessity in numerous sectors including, but not limited to, transportation, surveillance, retail and industrial automation. In this work, we thoroughly discuss the limitations and practical uses of several technologies presently involved in the task of counting moving objects. Following a comparative analysis, we argue for the use of ultrasonic sensing technology and opine that it is the best-suited option for proximal object counting scenarios owing to its economic viability and superior durability. Consequently, we propose a microcontroller-centric framework Sonic Vision, thereby facilitating the streamlined development of an ultrasonic sensing based counting system. To substantiate our proposition, a prototype system has also been developed that effectively counts objects moving on a conveyor belt, thus underpinning the theoretical precepts with empirical evidence. Furthermore, with a prospective lens, we envisage potential realms of application, articulating scenarios where the said system might find utility, hence forging a pathway for future investigative endeavours in this domain.",,,,Mohsin Khalil; M. S. Ikram; Adnan Shah,"@Conference{Khalil2024SonicVisionNO, author = {Mohsin Khalil and M. S. Ikram and Adnan Shah}, booktitle = {Iconics}, journal = {2024 4th International Conference on Innovations in Computer Science (ICONICS)}, pages = {1-6}, title = {SonicVision: Navigating Object Counting Frontiers with Ultrasonic Economy}, year = {2024} }",0,,Conference,10.1109/iconics64289.2024.10824307,,0,,False,,,,,SonicVision: Navigating Object Counting Frontiers with Ultrasonic Economy,https://www.semanticscholar.org/paper/b7a197c47976e89e3d400fcfbcfe0617e21d2888,Collected from Semantic Scholar API.,S2_b7a197c47976e89e3d400fcfbcfe0617e21d2888,12,,2024-11-13,b7a197c47976e89e3d400fcfbcfe0617e21d2888,https://www.semanticscholar.org/paper/b7a197c47976e89e3d400fcfbcfe0617e21d2888,Semantic Scholar,DOI:10.1109/iconics64289.2024.10824307,Semantic Scholar metadata,,Iconics,2024
,,,,Qingyang Lu; Guangling Yuan; Hong Zhu; Xiaoyan Qin; Congli Li; Yusheng Han,"@Article{Lu2025EnhancingFV, author = {Qingyang Lu and Guangling Yuan and Hong Zhu and Xiaoyan Qin and Congli Li and Yusheng Han}, booktitle = {Pattern Recognition Letters}, journal = {Pattern Recognit. Lett.}, pages = {20-25}, title = {Enhancing few-shot visual counting with spectral-attention fusion}, volume = {194}, year = {2025} }",0,,JournalArticle,10.1016/j.patrec.2025.04.024,Computer Science,0,,True,,,https://doi.org/10.1016/j.patrec.2025.04.024,,Enhancing few-shot visual counting with spectral-attention fusion,https://www.semanticscholar.org/paper/e904843abe6e8144148a0590a1b8e2a727d08ac2,Collected from Semantic Scholar API.,S2_e904843abe6e8144148a0590a1b8e2a727d08ac2,24,,2025-05-01,e904843abe6e8144148a0590a1b8e2a727d08ac2,https://www.semanticscholar.org/paper/e904843abe6e8144148a0590a1b8e2a727d08ac2,Semantic Scholar,DOI:10.1016/j.patrec.2025.04.024,Semantic Scholar metadata,,Pattern Recognition Letters,2025
